,age,job,marital,education,balance,housing,loan,day,month,campaign
34385,23,student,single,secondary,0,0,0,4,may,1
45018,38,management,married,tertiary,276,0,0,14,oct,1
20594,33,management,married,tertiary,1071,0,0,12,aug,4
13971,45,retired,married,primary,-24,0,0,10,jul,5
26389,35,blue-collar,married,secondary,5304,1,0,20,nov,1
43133,52,technician,married,secondary,196,1,1,24,feb,1
40484,36,admin.,married,secondary,110,1,1,7,jul,1
43507,39,blue-collar,single,secondary,1672,1,0,20,apr,1
12396,60,retired,married,secondary,78,0,1,27,jun,2
40569,73,management,married,tertiary,1609,0,0,14,jul,2
36215,38,management,single,tertiary,493,1,0,11,may,1
34779,57,retired,married,primary,0,1,0,6,may,2
7657,45,technician,married,secondary,3601,1,0,30,may,2
4529,22,services,married,secondary,14,1,1,20,may,1
28012,53,blue-collar,single,secondary,5715,0,0,28,jan,2
41380,43,unemployed,married,unknown,970,1,0,1,sep,13
24603,47,technician,married,secondary,734,1,0,17,nov,3
27543,55,management,single,tertiary,4847,1,0,21,nov,4
2985,49,entrepreneur,married,primary,-63,1,0,14,may,2
24883,44,entrepreneur,married,secondary,1442,0,0,18,nov,2
20588,50,management,married,tertiary,2296,0,0,12,aug,2
20592,47,management,married,tertiary,434,0,0,12,aug,4
10916,36,admin.,single,tertiary,1568,0,0,17,jun,2
18347,45,self-employed,married,secondary,830,0,0,31,jul,2
14441,55,admin.,married,secondary,541,1,1,14,jul,3
33062,37,blue-collar,single,secondary,1127,1,0,17,apr,2
28331,38,technician,single,tertiary,1077,1,1,29,jan,1
35618,49,blue-collar,married,primary,762,1,0,7,may,2
7886,41,technician,single,secondary,568,1,0,30,may,2
31482,63,self-employed,married,tertiary,-39,0,0,1,apr,2
30514,27,student,single,unknown,2183,0,0,5,feb,3
39397,59,management,divorced,tertiary,0,0,0,22,may,1
41990,38,blue-collar,single,secondary,0,0,0,27,oct,1
35191,27,blue-collar,married,secondary,245,1,0,7,may,1
42480,45,management,married,tertiary,1788,0,0,10,dec,1
2129,27,admin.,single,secondary,1,1,0,12,may,1
18909,37,housemaid,married,primary,2410,0,0,4,aug,1
39828,58,technician,married,tertiary,883,0,0,1,jun,2
2421,29,self-employed,single,tertiary,-114,1,0,13,may,1
3890,56,retired,married,unknown,4391,1,0,16,may,1
2879,40,blue-collar,married,unknown,874,0,0,14,may,1
21206,46,management,married,tertiary,3,0,0,18,aug,4
30186,49,services,divorced,secondary,1162,0,0,5,feb,1
11257,38,services,divorced,secondary,446,1,0,18,jun,4
19635,37,technician,married,tertiary,5239,0,0,7,aug,2
38849,36,management,single,tertiary,10773,1,0,18,may,1
32338,29,management,single,tertiary,268,0,0,16,apr,1
39407,39,technician,married,secondary,116,0,0,22,may,2
36257,40,services,married,secondary,51,1,0,11,may,1
20691,41,management,single,tertiary,416,1,0,12,aug,2
6291,29,blue-collar,married,primary,715,1,0,27,may,1
13974,27,student,single,secondary,106,1,0,10,jul,1
5754,54,retired,married,secondary,153,1,1,26,may,1
26550,32,blue-collar,married,primary,726,1,0,20,nov,2
32735,36,management,married,tertiary,-196,1,1,17,apr,1
24596,56,management,single,primary,109,0,1,17,nov,1
11225,52,retired,married,primary,9,0,0,18,jun,1
28830,60,retired,married,secondary,143,0,0,30,jan,1
39082,31,technician,single,tertiary,-162,1,0,18,may,1
42808,54,admin.,single,secondary,1958,0,0,29,jan,1
19073,32,management,married,tertiary,1028,0,0,5,aug,1
33613,39,student,single,tertiary,1107,1,0,20,apr,4
4289,34,admin.,married,secondary,645,1,0,19,may,1
27096,34,blue-collar,single,secondary,4536,1,0,21,nov,1
24562,46,blue-collar,married,primary,2749,1,0,17,nov,1
10667,47,blue-collar,married,secondary,214,1,0,16,jun,3
5433,31,blue-collar,single,secondary,-78,1,1,23,may,2
15554,36,management,divorced,tertiary,94,0,1,21,jul,2
20048,51,blue-collar,married,primary,257,0,0,8,aug,4
24345,54,admin.,married,secondary,191,1,1,17,nov,1
31300,34,management,married,tertiary,1674,1,0,10,mar,1
32998,38,self-employed,married,secondary,-17,1,0,17,apr,3
32535,44,admin.,divorced,secondary,445,1,0,17,apr,1
38176,37,blue-collar,married,secondary,949,1,0,15,may,1
38799,32,services,married,secondary,1977,1,1,18,may,4
23470,44,technician,married,secondary,-102,0,1,28,aug,4
26285,45,entrepreneur,divorced,secondary,1187,0,1,20,nov,1
2633,47,blue-collar,married,primary,2466,1,0,13,may,2
16068,29,technician,single,unknown,0,0,1,22,jul,6
42598,27,management,single,secondary,843,0,0,8,jan,1
27504,44,blue-collar,married,primary,0,1,1,21,nov,2
34633,44,blue-collar,married,secondary,0,0,0,5,may,2
38989,31,admin.,single,secondary,1374,1,0,18,may,2
27166,31,admin.,married,secondary,457,1,0,21,nov,1
32264,31,management,single,tertiary,816,1,0,16,apr,1
5641,40,services,married,primary,33,0,0,26,may,3
32928,31,blue-collar,single,secondary,1207,1,0,17,apr,2
19401,36,technician,single,tertiary,46,1,0,6,aug,3
25466,32,admin.,single,tertiary,1583,1,0,19,nov,1
44704,52,management,married,tertiary,2635,0,0,6,sep,1
17795,59,management,married,secondary,1558,0,0,29,jul,3
20951,38,management,single,tertiary,2117,0,0,14,aug,2
33930,54,admin.,divorced,secondary,1693,0,0,30,apr,1
23357,44,technician,married,secondary,682,0,0,27,aug,3
15754,40,blue-collar,married,primary,177,1,1,21,jul,4
4540,42,blue-collar,married,primary,1059,1,0,20,may,2
10615,55,management,divorced,tertiary,25,0,0,16,jun,3
11914,24,technician,single,primary,126,1,0,20,jun,58
8873,52,blue-collar,single,secondary,510,1,0,4,jun,1
28586,38,blue-collar,married,secondary,99,0,0,29,jan,2
34601,41,blue-collar,married,primary,-441,1,0,5,may,1
2257,23,admin.,single,secondary,1104,1,0,12,may,2
33140,43,technician,married,primary,2586,1,0,20,apr,1
8323,31,admin.,single,secondary,2398,1,0,2,jun,13
42386,22,student,single,tertiary,691,0,0,30,nov,5
43318,28,admin.,married,secondary,897,0,0,17,mar,1
12533,29,blue-collar,single,primary,145,0,0,3,jul,1
39964,34,management,married,tertiary,1870,1,0,3,jun,1
9029,44,technician,married,secondary,296,1,1,5,jun,1
2838,42,blue-collar,married,secondary,902,1,0,14,may,1
28156,35,housemaid,married,tertiary,2880,0,0,29,jan,1
28536,28,student,single,secondary,24,1,0,29,jan,2
25919,57,blue-collar,married,secondary,5935,1,1,19,nov,2
39126,35,entrepreneur,single,tertiary,3302,1,1,18,may,3
13434,30,management,married,tertiary,0,1,0,9,jul,1
13057,31,management,single,tertiary,296,0,1,8,jul,4
817,31,management,divorced,tertiary,0,1,0,7,may,3
16976,30,blue-collar,divorced,primary,-242,0,1,25,jul,2
27508,46,technician,married,secondary,2045,1,0,21,nov,2
8258,45,blue-collar,married,primary,816,1,0,2,jun,3
20544,54,management,married,tertiary,1411,0,0,12,aug,2
27763,55,technician,divorced,secondary,4,0,0,28,jan,1
41962,33,management,married,tertiary,5878,0,0,23,oct,1
37779,45,entrepreneur,married,primary,276,1,1,14,may,1
28033,42,self-employed,single,secondary,429,0,0,28,jan,2
31774,28,technician,married,secondary,139,1,1,8,apr,1
6927,26,blue-collar,single,secondary,419,1,0,28,may,3
12564,33,services,married,secondary,114,0,1,3,jul,1
2752,43,blue-collar,married,primary,4998,1,0,14,may,4
25627,46,self-employed,married,tertiary,2421,0,0,19,nov,1
22744,38,management,married,tertiary,1463,1,0,25,aug,4
40395,35,admin.,married,secondary,1254,1,1,1,jul,2
15171,33,services,married,secondary,70,0,0,17,jul,7
24879,42,management,married,tertiary,2819,1,0,18,nov,2
30718,56,management,married,tertiary,616,0,0,6,feb,1
25014,45,technician,married,secondary,3395,1,0,18,nov,1
28557,26,services,single,secondary,335,0,0,29,jan,2
39049,38,services,married,unknown,15,1,0,18,may,1
13274,42,blue-collar,married,secondary,-29,0,1,8,jul,2
14158,55,services,married,secondary,642,1,0,11,jul,2
18897,48,unemployed,married,secondary,1218,0,0,4,aug,1
3142,42,blue-collar,married,unknown,1260,1,0,14,may,3
39137,26,blue-collar,single,secondary,-93,1,0,18,may,2
21277,35,services,married,tertiary,4564,0,0,18,aug,6
19822,31,technician,married,tertiary,1503,1,1,8,aug,2
1716,44,management,married,tertiary,223,1,0,9,may,2
36037,44,admin.,divorced,secondary,738,1,0,11,may,1
33716,29,self-employed,married,secondary,123,0,1,21,apr,2
8238,38,admin.,married,primary,0,1,0,2,jun,32
42406,28,services,single,secondary,339,0,0,3,dec,1
7801,31,technician,divorced,secondary,342,1,0,30,may,2
17949,38,technician,single,tertiary,2350,0,0,30,jul,2
9829,45,retired,single,tertiary,212,0,0,9,jun,1
24740,53,technician,married,secondary,530,0,0,18,nov,1
31649,33,admin.,married,secondary,796,1,0,6,apr,1
6469,45,unemployed,married,primary,180,1,1,27,may,2
12185,45,blue-collar,married,primary,-160,1,0,20,jun,26
4285,27,technician,single,secondary,16,0,0,19,may,1
15345,31,management,married,tertiary,557,1,0,18,jul,1
15936,37,retired,married,secondary,-252,0,0,22,jul,3
42075,32,management,single,tertiary,2846,1,0,30,oct,1
13966,35,services,married,secondary,501,1,1,10,jul,8
41899,22,student,single,primary,3472,0,0,20,oct,1
41983,55,admin.,married,secondary,865,1,0,27,oct,1
1803,55,services,married,secondary,186,1,1,9,may,1
1057,47,blue-collar,married,secondary,438,1,0,7,may,3
40476,21,student,single,secondary,39,0,0,6,jul,2
16768,41,blue-collar,married,secondary,2717,1,1,24,jul,2
19273,59,housemaid,married,primary,96,0,0,6,aug,2
9997,40,blue-collar,married,primary,48,0,0,9,jun,5
5485,31,entrepreneur,single,tertiary,150,1,0,23,may,2
31040,58,technician,married,primary,4198,0,0,11,feb,5
15041,35,housemaid,married,primary,113,1,0,17,jul,2
18569,49,technician,married,secondary,133,0,0,31,jul,5
36593,40,technician,married,primary,210,1,0,12,may,4
42486,41,self-employed,single,tertiary,10346,0,0,14,dec,1
14993,38,blue-collar,single,tertiary,14058,0,0,17,jul,20
33531,33,blue-collar,married,primary,1002,1,0,20,apr,2
30711,28,housemaid,single,tertiary,731,1,0,6,feb,2
35527,43,blue-collar,married,secondary,1255,1,1,7,may,2
25506,33,management,single,tertiary,896,1,0,19,nov,1
33469,37,blue-collar,married,secondary,3884,1,0,20,apr,5
29303,37,technician,single,tertiary,-1,1,0,2,feb,2
21046,42,management,divorced,tertiary,245,0,0,14,aug,2
11826,60,blue-collar,married,secondary,196,0,0,20,jun,3
42097,20,student,single,primary,0,0,0,2,nov,4
35339,54,management,married,tertiary,8509,1,0,7,may,1
6352,33,admin.,married,secondary,220,1,0,27,may,1
22262,57,technician,married,tertiary,0,0,0,21,aug,5
5149,32,admin.,married,secondary,76,1,0,21,may,2
38282,33,blue-collar,married,primary,1138,1,1,15,may,2
29967,28,management,single,tertiary,6817,1,0,4,feb,4
20792,49,blue-collar,married,primary,67,0,1,13,aug,4
2458,50,blue-collar,married,secondary,160,1,0,13,may,1
3788,33,blue-collar,single,secondary,272,1,0,16,may,3
1090,39,blue-collar,married,tertiary,-33,1,0,7,may,5
43702,28,technician,single,secondary,2335,0,0,13,may,1
27194,44,services,single,secondary,762,0,1,21,nov,1
27647,38,management,single,tertiary,6742,0,0,21,nov,2
40235,30,admin.,single,secondary,523,0,1,12,jun,3
20733,51,admin.,married,secondary,21,0,1,13,aug,2
7312,41,admin.,single,secondary,2015,1,0,29,may,10
7205,32,management,single,tertiary,537,0,0,29,may,3
39762,49,management,married,tertiary,1808,1,0,1,jun,1
19506,33,technician,single,secondary,20,1,0,7,aug,2
19781,31,technician,married,secondary,659,1,0,8,aug,2
18832,41,management,married,tertiary,1254,0,0,4,aug,1
3406,56,management,married,tertiary,334,1,0,15,may,2
15818,26,blue-collar,single,primary,409,1,0,21,jul,2
1861,38,blue-collar,married,secondary,49,1,0,9,may,2
7321,56,management,married,secondary,0,1,0,29,may,1
11525,55,blue-collar,married,primary,5109,0,0,19,jun,1
37596,28,blue-collar,single,primary,54,1,0,14,may,1
13590,48,services,married,secondary,124,0,1,9,jul,1
15983,31,management,married,tertiary,216,0,0,22,jul,1
41164,35,technician,single,tertiary,2658,1,0,19,aug,2
15246,27,blue-collar,married,secondary,0,1,0,17,jul,6
24918,41,blue-collar,married,secondary,1100,1,0,18,nov,1
4825,35,blue-collar,single,secondary,470,1,0,21,may,1
21665,53,management,married,tertiary,261,0,0,19,aug,2
7240,43,self-employed,married,unknown,6,1,0,29,may,2
19142,31,management,single,tertiary,155,1,0,5,aug,1
647,31,student,single,secondary,252,1,0,6,may,3
8933,49,blue-collar,married,primary,266,1,0,4,jun,2
40077,30,management,married,tertiary,419,1,0,4,jun,1
41751,25,technician,single,secondary,139,0,1,12,oct,1
38932,24,admin.,single,secondary,120,1,0,18,may,1
44355,27,technician,single,secondary,842,0,0,30,jul,1
45118,78,retired,married,primary,14204,0,0,26,oct,1
23493,36,management,divorced,tertiary,0,0,0,28,aug,4
27304,57,services,married,secondary,2658,1,0,21,nov,1
15395,39,admin.,divorced,unknown,64,1,0,18,jul,1
40496,53,management,divorced,tertiary,6649,1,0,7,jul,1
19708,53,management,married,tertiary,1945,0,0,7,aug,7
29210,43,management,married,tertiary,0,0,0,2,feb,2
40873,20,student,single,primary,6991,0,0,12,aug,2
28280,60,retired,married,unknown,3875,1,0,29,jan,1
20825,32,management,single,tertiary,1047,1,0,13,aug,6
18807,26,blue-collar,single,secondary,-32,1,1,31,jul,6
36991,54,retired,divorced,tertiary,185,1,0,13,may,6
2516,37,blue-collar,divorced,secondary,368,1,0,13,may,2
2896,47,management,married,tertiary,3158,1,0,14,may,1
38560,30,management,single,tertiary,9,1,1,15,may,2
43151,66,management,married,unknown,2149,1,0,25,feb,1
29589,51,housemaid,married,primary,605,0,0,3,feb,2
6543,29,blue-collar,divorced,primary,2597,1,0,27,may,3
12139,44,technician,divorced,unknown,1823,0,0,20,jun,2
4076,40,blue-collar,single,unknown,-154,1,1,19,may,1
22808,47,blue-collar,married,primary,85,0,0,25,aug,4
729,51,blue-collar,divorced,primary,325,1,0,6,may,2
17924,42,services,single,unknown,974,0,0,30,jul,2
39720,32,self-employed,single,tertiary,312,1,0,27,may,2
38492,37,entrepreneur,single,secondary,-22,1,0,15,may,1
2527,28,blue-collar,single,secondary,416,1,0,13,may,2
33267,34,housemaid,married,tertiary,4958,1,0,20,apr,5
40793,42,blue-collar,married,primary,201,1,0,11,aug,1
17757,40,management,divorced,tertiary,390,0,0,29,jul,3
23435,30,management,single,secondary,7870,1,0,28,aug,7
19568,32,housemaid,married,secondary,3469,0,0,7,aug,2
6001,33,technician,single,secondary,440,1,0,26,may,2
28009,41,admin.,single,secondary,219,1,0,28,jan,1
38020,43,blue-collar,married,primary,-418,1,1,14,may,2
33817,30,student,single,secondary,5836,0,0,27,apr,2
35853,53,services,married,secondary,125,1,0,8,may,1
36993,57,retired,married,primary,13,1,0,13,may,2
8262,29,blue-collar,married,secondary,1492,1,0,2,jun,10
5322,34,blue-collar,married,primary,571,1,0,23,may,2
21737,36,technician,married,secondary,1840,0,0,19,aug,6
12414,41,blue-collar,married,primary,509,1,0,30,jun,3
39327,33,management,single,secondary,2955,1,0,18,may,2
43655,35,management,married,tertiary,62,0,0,7,may,2
23376,38,housemaid,married,primary,3918,0,0,27,aug,3
15346,29,services,single,secondary,-308,0,0,18,jul,1
26136,41,technician,single,tertiary,0,1,0,19,nov,6
20133,33,technician,married,tertiary,8408,0,0,11,aug,2
42797,60,admin.,married,secondary,438,1,0,28,jan,2
43032,38,services,married,secondary,775,0,0,12,feb,3
12292,47,retired,married,primary,-468,0,1,25,jun,1
4416,35,blue-collar,divorced,secondary,0,1,0,20,may,1
32590,45,unemployed,divorced,primary,407,1,0,17,apr,1
662,33,admin.,single,secondary,101,1,0,6,may,1
7744,32,services,married,secondary,-34,1,0,30,may,2
3182,58,management,married,tertiary,44,1,0,15,may,2
42286,33,management,married,tertiary,271,1,0,13,nov,2
9320,58,technician,married,primary,-247,0,0,6,jun,1
14845,26,blue-collar,single,secondary,-188,0,0,16,jul,1
30861,45,management,married,secondary,1134,0,1,9,feb,4
43573,55,housemaid,married,secondary,962,1,0,28,apr,1
22817,54,blue-collar,married,secondary,2255,0,0,25,aug,6
7481,44,blue-collar,single,primary,1593,1,0,29,may,3
7666,40,services,married,primary,1082,1,0,30,may,2
18917,46,technician,married,secondary,487,0,0,4,aug,1
9703,34,blue-collar,married,secondary,291,1,0,6,jun,5
41177,36,admin.,single,secondary,5871,0,0,19,aug,2
43150,30,student,single,secondary,48,0,0,25,feb,1
28067,27,student,single,secondary,585,0,0,28,jan,3
8190,29,blue-collar,single,secondary,80,1,1,2,jun,4
19246,40,management,married,tertiary,3812,0,0,6,aug,4
33987,54,housemaid,married,secondary,0,0,0,30,apr,3
43902,30,blue-collar,single,secondary,799,0,0,13,jun,1
1921,31,blue-collar,single,secondary,216,1,0,9,may,1
10563,38,technician,married,tertiary,606,0,0,16,jun,2
29120,26,student,single,tertiary,376,0,0,2,feb,2
42155,34,management,married,tertiary,527,0,0,4,nov,1
14539,47,admin.,married,secondary,0,1,0,15,jul,4
17282,58,admin.,divorced,secondary,447,0,0,28,jul,4
10929,58,self-employed,married,primary,671,1,0,17,jun,3
42089,22,student,single,secondary,1522,0,0,30,oct,2
11246,44,blue-collar,married,secondary,-448,1,0,18,jun,2
9048,60,housemaid,married,tertiary,443,0,0,5,jun,1
14332,59,retired,married,secondary,2291,0,1,14,jul,3
45113,26,management,single,tertiary,222,0,0,26,oct,1
29285,56,entrepreneur,married,secondary,5838,0,0,2,feb,2
6749,29,blue-collar,married,secondary,1171,1,0,28,may,2
18663,39,management,single,tertiary,572,1,0,31,jul,20
31433,25,management,single,tertiary,316,0,0,27,mar,2
8970,56,retired,divorced,primary,0,0,0,5,jun,1
23997,60,technician,single,secondary,0,0,0,29,aug,2
5702,35,blue-collar,married,primary,-239,1,0,26,may,1
17435,59,blue-collar,married,secondary,149,0,1,28,jul,16
40013,42,technician,married,tertiary,15445,0,0,3,jun,2
29397,37,management,married,tertiary,4089,1,0,2,feb,2
39981,31,student,single,secondary,216,0,0,3,jun,1
31002,31,technician,single,tertiary,830,1,0,9,feb,3
34417,40,blue-collar,married,secondary,195,1,0,5,may,5
16407,51,admin.,married,primary,576,1,0,23,jul,1
9919,44,management,single,secondary,1012,0,0,9,jun,1
31901,47,admin.,married,secondary,0,0,0,9,apr,1
14965,31,admin.,single,secondary,0,1,0,16,jul,2
33547,28,technician,married,tertiary,161,1,0,20,apr,2
5595,44,admin.,married,secondary,0,1,0,23,may,2
17662,58,technician,married,secondary,673,0,0,29,jul,4
24897,42,blue-collar,married,secondary,1958,1,0,18,nov,1
34063,25,management,single,tertiary,219,0,0,30,apr,1
1438,39,unemployed,divorced,secondary,6322,0,0,8,may,1
14936,33,management,married,tertiary,296,0,0,16,jul,2
10711,36,admin.,single,secondary,16,0,0,16,jun,2
7701,49,technician,married,primary,2343,1,0,30,may,2
44650,32,student,single,secondary,5836,0,0,2,sep,2
42596,40,admin.,divorced,secondary,212,0,0,7,jan,1
28821,28,services,single,secondary,2992,1,0,30,jan,4
26028,42,management,married,tertiary,3713,0,0,19,nov,2
6323,24,blue-collar,single,secondary,-438,1,0,27,may,1
17193,31,management,married,tertiary,0,1,1,28,jul,8
37888,29,services,married,secondary,1002,1,0,14,may,2
44268,35,management,married,tertiary,4124,1,0,23,jul,2
19425,49,management,divorced,tertiary,651,0,1,6,aug,3
27939,27,technician,single,secondary,1187,0,0,28,jan,2
33409,25,student,single,tertiary,538,1,0,20,apr,1
17540,59,admin.,divorced,primary,0,1,0,29,jul,3
5499,33,blue-collar,married,secondary,1464,1,0,23,may,3
15726,32,services,married,secondary,2196,1,0,21,jul,1
